Ensembl_ID,gene_name,SJALL014946_D1,SJALL014947_D1,SJALL014949_D1,SJALL014950_D1,SJALL014952_D1
ENSG00000214940.9,NPIPA8,0,0,0,0,0
ENSG00000273613.1,MIR6511A4,0,0,0,0,0
ENSG00000254681.7,PKD1P5,21.01722114,94.35632092,17.40664237,8.780070051,30.36943797
ENSG00000275391.1,MIR6770-3,0,0,0,0,0
ENSG00000266291.1,MIR3180-3,0,0,0,0,0
ENSG00000265776.1,MIR3670-3,0,0,0,0,0
ENSG00000266454.1,MIR3179-3,0,0,0,0,0
ENSG00000185164.15,NOMO2,15.79266177,18.67966552,10.0915286,10.43817677,12.96417181
ENSG00000274025.1,MIR3670-4,0,0,0,0,0
ENSG00000277014.1,MIR3179-4,0,0,0,0,0
ENSG00000291057.1,ABCC6P1,0,0,0,0,0.419894136
ENSG00000256340.11,ABCC6P1,0,0,0,0,0.532035639
ENSG00000134419.15,RPS15A,6452.91239,6076.164556,1727.219377,3045.665971,1289.043673
ENSG00000170540.15,ARL6IP1,2313.970942,2994.181172,957.7752686,1073.998028,885.3944094
ENSG00000157106.18,SMG1,404.5273598,972.8478167,721.6877034,377.9434594,454.3730615
ENSG00000170537.13,TMC7,0.211843222,0.458669729,0.094687501,0,0.190095059
ENSG00000207167.1,RNU6-1340P,0,0,0,0,35.87057895
ENSG00000167186.11,COQ7,97.77573777,61.74522889,146.8899394,154.3086232,125.8186207
ENSG00000205730.7,ITPRIPL2,938.071844,278.9124322,575.7851347,8.01979928,56.8094527
ENSG00000103528.17,SYT17,3.377637238,1.005544297,0.528395522,0.123012714,0.189430225
ENSG00000261210.8,CLEC19A,0.930914074,0,0.416090381,0,0.313254356
ENSG00000103534.17,TMC5,0,0.207055349,0.170977523,0.069657509,0.386162162
ENSG00000222750.1,RNU4-46P,0,0,0,0,0
ENSG00000006007.12,GDE1,331.8483121,387.0904004,138.3141251,220.8686089,227.2435414
ENSG00000103540.17,CCP110,266.861678,281.4567432,162.025021,207.1030723,288.9255938
ENSG00000103544.17,VPS35L,34.11012336,23.79038744,34.19145897,32.86956696,25.08878985
ENSG00000103550.14,KNOP1,134.1539255,74.30415844,118.995824,113.6244847,195.9698337
ENSG00000174628.17,IQCK,0.835456886,1.227453694,3.947624202,2.608040014,1.874218869
ENSG00000261939.1,LARP7P2,0,0,0,0,30.66355943
ENSG00000167191.12,GPRC5B,0,1.556234212,2.313129942,5.863736809,0.902970877
ENSG00000180269.8,GPR139,0,0,0,0,0.249870629
ENSG00000227624.2,SNRPEP3,0,0,0,22.44668911,0
ENSG00000169347.17,GP2,0,0.503143135,0.415474256,0,0.208527003
ENSG00000169344.16,UMOD,0,0.394594061,2.280873249,0,0.163538984
ENSG00000169340.10,PDILT,0.372001943,0,0.332547192,0,0
ENSG00000183549.10,ACSM5,1.065917398,0.865446695,0.476432776,0,0.358683231
ENSG00000183747.12,ACSM2A,0.468105185,1.773646252,0.418457665,0.511448258,1.470170657
ENSG00000066813.14,ACSM2B,0.421610222,0.228211038,0.56534098,0.307098804,1.04039937
ENSG00000260762.1,ACSM5P1,0,0,0.368524472,0,0.739851412
ENSG00000005187.12,ACSM3,2.442788535,3.134206425,18.27841882,3.986983849,30.38366594
ENSG00000166743.10,ACSM1,0,0.363795331,1.40189817,0.163183914,0.351807145
ENSG00000066654.14,THUMPD1,403.5718047,486.8917708,389.7074031,462.6328478,354.0068423
ENSG00000196678.14,ERI2,10.29734791,4.275787043,5.043947918,6.524440039,9.841451993
ENSG00000200893.1,RNU6-944P,0,0,71.46941109,0,107.6117369
ENSG00000005189.20,REXO5,40.76954076,22.70449108,11.21399956,12.13552035,28.75719326
ENSG00000188215.10,DCUN1D3,11.93786194,55.32897823,18.50877316,24.18430287,17.07273126
ENSG00000102897.10,LYRM1,183.3944423,100.728383,109.6975001,62.61731538,142.9372223
ENSG00000158486.15,DNAH3,0.149773804,0.121605336,0.301249583,0.109094499,0.302395019
ENSG00000103310.11,ZP2,0,0,0.444065509,0.361831155,1.560138897
ENSG00000175311.7,ANKS4B,0.841107267,0,1.879747302,0,5.094615501
ENSG00000103316.12,CRYM,0,0.714410124,0.589929572,0,81.66060844
ENSG00000158482.10,SNX29P1,9.000187204,8.768989734,10.45930846,5.900122723,48.86109236
ENSG00000169246.17,NPIPB3,9.877554903,15.44563631,21.74780396,9.193307272,14.28009838
ENSG00000180747.16,SMG1P3,236.263913,375.121023,381.9117315,290.1261598,227.4098366
ENSG00000265462.1,MIR3680-1,2956.247536,5120.546192,2730.796335,645.994832,1061.101777
ENSG00000258186.2,SLC7A5P2,0,0,0,0,0
ENSG00000197006.15,METTL9,344.029568,307.876101,110.7702923,186.3541245,104.6916301
ENSG00000140749.9,IGSF6,38.93969798,12.64647072,57.43605453,9.454494572,13.1032824
ENSG00000207248.1,RNU6-1005P,959.385993,1471.351913,428.8164666,291.1716748,322.8352106
ENSG00000207042.1,RNU6-196P,1119.283658,952.0512377,142.9388222,232.9373399,322.8352106
ENSG00000155719.18,OTOA,1.557079148,1.591998354,0.850626572,0.693103132,1.086732046
ENSG00000248124.11,RRN3P1,254.6042177,211.98927,151.2875508,185.1797307,145.9831452
ENSG00000185864.19,NPIPB4,51.31108998,108.7149516,103.6967141,67.00757773,73.01169544
ENSG00000185710.10,SMG1P4,14.78419237,16.0049055,10.73813972,13.124393,30.67860451
ENSG00000140740.11,UQCRC2,1169.676799,983.2209048,418.2979539,479.6490595,385.4610936
ENSG00000155714.14,PDZD9,2.947507833,0.53181334,0,0,0.440818662
ENSG00000185716.12,MOSMO,13.15269172,4.478298853,14.12821516,20.70593005,10.27952308
ENSG00000175267.15,VWA3A,0,1.13920615,1.411062163,0.574877177,1.829552082
ENSG00000183921.8,SDR42E2,2.281485064,3.087330706,6.628405471,2.077278068,2.303172185
ENSG00000103319.12,EEF2K,142.4419441,108.2537655,152.3236243,44.91515527,128.8330602
ENSG00000058600.16,POLR3E,169.8239851,256.5577873,384.5511254,242.6528386,359.5063787
ENSG00000230872.2,MFSD13B,0,0,0,0.245323881,0.151112049
ENSG00000290865.1,RRN3P3,148.6377396,192.707282,211.2444086,112.4809803,396.3413599
ENSG00000257122.6,RRN3P3,470.4967544,609.9941441,668.6714217,356.0464276,1254.575884
ENSG00000237296.12,SMG1P1,109.3091877,72.8213643,182.486324,115.4607371,159.356983
ENSG00000243716.12,NPIPB5,20.95986746,38.50993093,64.12753304,21.39539244,62.38459347
ENSG00000290866.1,OTOAP1,0,4.415397019,2.673768195,0.59417071,0.487988112
ENSG00000257838.6,OTOAP1,0,4.630684397,2.804136662,0.623141481,0.511781596
ENSG00000122254.7,HS3ST2,0,0.089789304,0,0,0
ENSG00000103404.15,USP31,8.085141935,15.31726431,14.36921058,57.84013575,31.69791387
ENSG00000166828.3,SCNN1G,0.992978648,0.268741928,0.221915683,0,0.111379734
ENSG00000168447.11,SCNN1B,0,0,0.220518253,0.119787693,0.14757115
ENSG00000168434.13,COG7,34.31957127,53.03562292,61.59342904,43.03126341,56.3618745
ENSG00000280039.1,RN7SKP23,3.941663382,0,3.523608175,2.871088142,2.652754443
ENSG00000103365.15,GGA2,303.3003192,404.1512533,379.6108658,426.4268032,299.9387438
ENSG00000103356.18,EARS2,68.7555205,22.08166594,33.39504245,38.56250983,46.99252469
ENSG00000260247.1,SUB1P4,0,0,0,0,0
ENSG00000103353.16,UBFD1,572.4965732,471.1549682,353.1535659,548.4746405,564.8217344
ENSG00000004779.10,NDUFAB1,296.8483127,203.2474019,66.34110019,141.9970923,116.5383585
ENSG00000083093.11,PALB2,47.07974554,43.03351157,21.44026148,44.15988012,27.99824597
ENSG00000166847.10,DCTN5,341.2802198,544.251799,346.1123483,220.8136778,234.5405466
ENSG00000166851.15,PLK1,154.6771847,116.9253821,50.66001054,68.95942175,186.6590807
ENSG00000134398.15,ERN2,0,0.400345258,1.322352518,0.808104317,0.497767678
ENSG00000166869.3,CHP2,4.335930556,0,1.938029567,0,1.9453985
ENSG00000166501.14,PRKCB,112.8539255,35.37315169,200.7252344,186.8889318,60.97442589
ENSG00000274466.1,MIR1273H,294.7678703,79.77662545,2700.922266,966.1835749,462.8864275
ENSG00000006116.4,CACNG3,0,0,0.642757791,0.17457619,0.107533623
ENSG00000239081.1,RNU7-24P,0,0,0,0,0
ENSG00000122257.20,RBBP6,1640.940131,2629.691172,1367.168989,1265.809455,995.9231154
ENSG00000090905.19,TNRC6A,46.30511312,170.2595798,98.85073908,63.22658403,76.99941987
ENSG00000224310.1,LINC01567,0,0,0.785866968,0,1.972137639
ENSG00000158865.13,SLC5A11,0,0.557819139,2.07280521,0.093830689,1.444921249
ENSG00000140750.17,ARHGAP17,113.1973897,212.7843465,172.6394894,98.54538801,90.873723
ENSG00000262155.2,LINC02175,3.908757101,4.231498513,4.891868736,52.10228447,13.15304196
ENSG00000271105.1,SCML2P2,62.89110405,17.02098688,0,183.2382785,63.48892824
ENSG00000260448.7,LCMT1-AS1,1.926988958,1.043049069,2.009713231,1.637544114,2.017354726
ENSG00000205629.12,LCMT1,22.17407927,47.87197351,18.34130781,23.48463752,18.2966923
ENSG00000260034.1,LCMT1-AS2,2.004630697,0,2.688027525,0.73008155,0.449708027
ENSG00000266166.2,RN7SL557P,0,0,0,0,0
ENSG00000103375.11,AQP8,2.567858881,16.67930356,7.460408188,4.208435388,7.776804557
ENSG00000155592.16,ZKSCAN2,92.33424064,217.9760067,190.3996937,202.3325896,152.3070957
ENSG00000274925.1,ZKSCAN2-DT,152.4008578,244.530472,172.729219,174.4411935,180.7121524
ENSG00000261636.2,LINC02191,0,0,0,0,0.822174146
ENSG00000260690.1,CYCSP39,0,0,0,0,0
ENSG00000182601.7,HS3ST4,0.988674581,0.061748554,0.067985781,6.439764273,0.034122141
ENSG00000265005.1,MIR548W,0,0,0,169.1188906,0
ENSG00000199929.1,RNA5SP405,0,0,0,273.1344914,0
ENSG00000230330.1,HMGN2P3,186.9391825,371.0199676,27.85204991,204.248366,237.6425856
ENSG00000237140.2,HSPE1P16,0,0,0,0,0
ENSG00000236481.2,LINC02195,0,0,0,1.153693955,0
ENSG00000234186.5,C16orf82,0,0,3.383545143,0,0
ENSG00000261557.1,EEF1A1P38,89.94243684,708.6290462,312.6786735,356.6853017,253.3359638
ENSG00000261045.2,LINC02129,0,2.023447712,4.177193194,0,3.144807043
ENSG00000155666.12,KDM8,41.76954351,64.81304702,62.23240068,35.49551742,73.08876016
ENSG00000169189.17,NSMCE1,314.3750711,54.2771892,49.66518398,33.69977253,251.6151749
ENSG00000245888.7,NSMCE1-DT,4.562970129,5.351373224,7.138282815,4.431526545,3.241501593
ENSG00000077238.14,IL4R,158.1832472,438.3421977,279.6997563,82.12738924,152.4334675
ENSG00000103522.17,IL21R,61.85822096,97.50511994,50.28426561,9.159984829,24.93274259
ENSG00000259954.1,IL21R-AS1,0,43.27505626,55.58731974,7.548895273,9.299779728
ENSG00000077235.18,GTF3C1,150.2497973,494.0592071,237.4393574,185.6811547,240.1095364
ENSG00000169181.13,GSG1L,0.061368616,0,0.027429912,0.067050895,0.082602624
ENSG00000212382.1,RNU6-159P,0,0,0,0,0
ENSG00000207266.1,RNU6-1241P,0,0,0,0,0
ENSG00000169180.12,XPO6,146.4607572,250.386304,224.769163,118.3783274,125.6541764
ENSG00000260452.1,TPRKBP2,71.51541157,580.6526536,303.6696075,130.2286816,56.15183456
ENSG00000200138.1,RNY1P10,0,0,0,0,33.94894079
ENSG00000250982.2,GAPDHP35,34.76749239,37.63820278,15.54001554,18.99335233,35.09798187
ENSG00000188322.8,SBK1,0.262358599,2.698201734,8.325910374,10.51053892,32.78285408
ENSG00000198156.11,NPIPB6,0,1.748237231,2.887240275,3.528849225,5.796436749
ENSG00000205609.13,EIF3CL,4.890119025,11.72218571,5.308213618,5.088483642,5.014961825
ENSG00000275429.1,MIR6862-1,0,0,0,0,0
ENSG00000261089.1,CDC37P2,0,0,0,0,0
ENSG00000233232.8,NPIPB7,0,0.573143745,0,0,1.187693312
ENSG00000188603.22,CLN3,24.47930157,23.50853317,38.47174691,32.78530114,19.30901366
ENSG00000184730.12,APOBR,86.29515296,89.17405714,410.2585681,61.42839592,106.4744378
ENSG00000197272.2,IL27,1.335735877,0.723012998,0.59703346,0,0.599303549
ENSG00000176046.9,NUPR1,0,5.824959953,3.607503608,1.959631589,5.431830527
ENSG00000176476.9,SGF29,38.93270683,41.17842977,47.00470047,33.41074848,38.54986259
ENSG00000197165.11,SULT1A2,0,1.796419018,10.3838463,21.75663033,38.71522052
ENSG00000196502.14,SULT1A1,39.18663475,184.8397096,126.7769626,251.4533323,262.4716964
ENSG00000255524.8,NPIPB8,2.410974757,0,1.436843542,0.585380702,0.360576706
ENSG00000184110.15,EIF3C,20.12238,25.47933733,22.64584405,12.82491195,14.34853577
ENSG00000259982.1,CDC37P1,0,0,0,0,6.103180367
ENSG00000278340.1,MIR6862-2,0,0,0,0,0
ENSG00000196993.9,NPIPB9,0,1.741103938,5.750919069,2.928708785,1.623595973
ENSG00000168488.19,ATXN2L,1414.215004,2683.089961,2047.976605,1003.227322,1968.704751
ENSG00000178952.11,TUFM,5144.58656,5017.092603,2010.837355,3062.117235,2427.974438
ENSG00000283845.1,MIR4721,0,0,0,0,0
ENSG00000178188.16,SH2B1,239.3948099,328.9355645,226.0764973,195.3882996,231.34263
ENSG00000260442.7,ATP2A1-AS1,93.22033898,36.69724771,34.09090909,70.98765432,176.8060837
ENSG00000196296.14,ATP2A1,7.154010896,62.66173681,18.89506321,11.13247599,26.4077713
ENSG00000177548.13,RABEP2,200.6129253,360.0570948,359.6154663,200.9225131,485.2187126
ENSG00000177455.15,CD19,2419.338163,4079.13015,3101.367477,3584.715256,9331.232466
ENSG00000176953.13,NFATC2IP,606.7765387,641.6666432,588.4761028,540.5261981,975.0277554
ENSG00000284541.1,MIR4517,0,0,0,0,0
ENSG00000169682.18,SPNS1,26.2599439,91.50325636,25.67556068,26.89820643,45.28717037
ENSG00000213658.13,LAT,8.534316487,41.57543169,3.814580854,2.072117995,30.63267971
ENSG00000196796.5,NPIPB10P,0,4.564009913,1.615185326,0,1.080884477
ENSG00000103472.10,RRN3P2,6.09068296,2.417647242,0.544470143,0.295761559,1.36635093
ENSG00000271699.6,SNX29P2,1.827993156,0.989464185,1.634115094,0,1.230246345
ENSG00000254206.6,NPIPB11,14.0125272,4.695329123,17.59653939,2.673171709,45.95489864
ENSG00000254634.4,SMG1P6,48.70905046,61.37530828,32.47874962,21.81112612,65.38361913
ENSG00000261740.7,BOLA2-SMG1P6,0,4.016422348,7.959818835,4.323852206,7.657164126
ENSG00000183336.9,BOLA2,0,48.22240172,69.68502369,16.22296848,29.97856533
ENSG00000181625.18,SLX1B,0,2.488961456,0,0,0
ENSG00000260280.5,SLX1B-SULT1A4,0,0,0,0,0
ENSG00000213648.11,SULT1A4,0,0,0,0,0
ENSG00000169203.18,NPIPB12,27.41622121,99.86900716,51.66644145,12.14382171,34.07657955
ENSG00000205534.6,SMG1P2,48.03240653,78.40594186,41.2520109,22.8969684,25.49973558
ENSG00000266758.1,MIR3680-2,197.0831691,4373.799872,792.8118393,358.8860178,176.8502962
ENSG00000260727.2,SLC7A5P1,3787.520121,11976.15021,1283.787597,448.3067798,778.8658297
ENSG00000260133.1,CA5AP1,0,0.522961405,0.431839342,0,0
ENSG00000197471.12,SPN,2869.572869,841.1044491,1858.204688,1560.211176,2761.312353
ENSG00000103485.19,QPRT,96.66089253,35.74407244,22.24389576,10.10798112,48.41414165
ENSG00000222375.1,RN7SKP127,0,51.9791044,236.0717658,34.97359494,21.54267064
ENSG00000185905.4,C16orf54,2042.356062,626.880968,2652.696514,693.0661878,1983.611488
ENSG00000174992.8,ZG16,3.593205966,0,3.212108364,0,0.806080426
ENSG00000079616.14,KIF22,752.7560585,910.0456775,258.9339982,394.1723139,861.9853315
ENSG00000103495.15,MAZ,5770.352052,6683.934253,2341.025918,2954.615351,3905.269219
ENSG00000167371.21,PRRT2,15.0325078,40.6843101,82.30867433,6.843502778,25.29233726
ENSG00000280789.2,PAGR1,181.8750786,123.0576793,142.2621353,85.72035293,124.8026708
ENSG00000013364.19,MVP,325.5561584,231.6393462,340.3541656,231.1046804,127.2241008
ENSG00000103502.14,CDIPT,727.3019778,616.8214465,533.314158,698.2132089,574.4399774
ENSG00000214725.10,CDIPTOSP,11.40077525,2.057020611,27.17760565,12.45640259,5.115176729
ENSG00000174938.15,SEZ6L2,0,3.231415564,0.533673176,0.217422405,1.205330292
ENSG00000174939.11,ASPHD1,0,1.412229246,0,0.316734543,0.780395376
ENSG00000174943.11,KCTD13,91.03860676,80.83284632,137.0661001,98.59558013,132.2127615
ENSG00000149932.17,TMEM219,204.4542573,175.9847803,68.30311509,164.0844949,58.16018758
ENSG00000149930.18,TAOK2,345.562562,335.6881382,328.2704718,390.6478109,395.8771718
ENSG00000149929.16,HIRIP3,583.9852238,154.3754411,161.8751619,197.8474201,390.9931429
ENSG00000169592.15,INO80E,353.1774195,304.9607556,272.8716015,429.3669869,552.345696
ENSG00000149927.18,DOC2A,4.772795827,31.00127932,5.546567272,2.781184729,12.20601701
ENSG00000167194.8,C16orf92,0,0,1.66940449,1.36025551,0.837876018
ENSG00000149925.22,ALDOA,277.4134295,263.8726297,175.760465,78.47245519,67.67130356
ENSG00000149923.14,PPP4C,1321.954545,2049.040299,1210.766959,1039.09684,1121.10254
ENSG00000149922.12,TBX6,11.05800198,31.42400105,74.13887694,53.3616855,27.28761707
ENSG00000090238.12,YPEL3,1720.333457,2019.90393,2957.196393,2916.703561,2024.687971
ENSG00000102886.15,GDPD3,42.72732393,79.89546309,49.48071294,55.1714772,76.68173724
ENSG00000102882.12,MAPK3,310.1004401,360.1022339,249.006392,296.7900709,244.6952695
ENSG00000102879.17,CORO1A,11882.57918,12724.23771,4868.657773,2375.688752,1938.56112
ENSG00000169627.9,BOLA2B,61.6781388,0,33.08191081,0,8.301924386
ENSG00000132207.18,SLX1A,0,9.955845824,4.110557556,0,5.157733816
ENSG00000213599.10,SLX1A-SULT1A3,0,0.880621225,0,0.59251675,0
ENSG00000261052.6,SULT1A3,0,18.05256184,2.98140794,3.643943038,9.726418299
ENSG00000198064.15,NPIPB13,4.712315742,4.53458314,4.680582976,40.80774935,3.053946915
ENSG00000183604.17,SMG1P5,69.05107997,103.0225988,76.09314879,18.47252011,37.96592114
ENSG00000291266.1,SMG1P5,92.52271769,138.0417341,101.9585056,24.75164421,50.87118412
ENSG00000169217.9,CD2BP2,2055.575281,2747.236074,1869.299389,1787.196973,1734.712272
ENSG00000169221.14,TBC1D10B,342.9824029,661.0820646,486.4957822,392.7164919,420.2043329
ENSG00000180035.13,ZNF48,49.30214356,30.02229155,61.97783673,98.19533802,101.6153734
ENSG00000179965.12,ZNF771,19.31405076,10.45439445,29.09571788,11.46302601,43.4885731
ENSG00000199787.1,SNORA80C,252.972426,136.9300288,169.6065129,92.13193293,0
ENSG00000179958.10,DCTPP1,282.7060518,187.3476013,112.1897069,201.1104375,237.0869131
ENSG00000179918.19,SEPHS2,1760.656506,1566.54546,1263.189181,1172.371658,1254.430768
ENSG00000005844.19,ITGAL,154.8126251,137.1398255,277.6790673,60.98996782,80.88689077
ENSG00000251706.1,RNU7-61P,0,0,0,0,63.37135615
ENSG00000266305.1,MIR4518,0,0,369.54915,75.27853056,370.9542799
ENSG00000169957.10,ZNF768,1052.929249,648.0965827,540.5492626,1181.100637,1135.150384
ENSG00000169955.8,ZNF747,149.7515486,73.68925242,155.166119,197.0846348,129.7967536
ENSG00000169951.10,ZNF764,327.2179124,382.0971562,565.3059883,255.7510511,488.2756118
ENSG00000229809.9,ZNF688,365.3311782,233.7022633,561.6253983,385.0464878,375.0127281
ENSG00000197162.10,ZNF785,214.171684,89.99657555,235.5418849,177.041286,171.638439
ENSG00000156853.13,ZNF689,155.6345227,265.1288056,167.3771367,111.3493469,124.0606394
ENSG00000156858.12,PRR14,684.3934489,963.1738996,905.7392748,384.7187543,580.7557568
ENSG00000156860.16,FBRS,1815.540534,4553.435049,3012.80027,1116.486603,1946.753317
ENSG00000252074.1,RNU6-416P,0,0,0,0,0
ENSG00000080603.17,SRCAP,42.76522285,118.2891607,67.86616162,28.57796068,60.99493029
ENSG00000222287.1,RNU6-1043P,0,0,0,0,0
ENSG00000206755.1,SNORA30,1588.983051,1505.16055,887.7840909,385.8024691,415.8745247
ENSG00000281991.2,TMEM265,0,0,0,0,0
ENSG00000156873.16,PHKG2,205.2369632,403.0629939,231.100887,179.6797962,186.5281243
ENSG00000103549.22,RNF40,1138.323801,2644.182609,1341.70298,1031.349988,1894.090719
ENSG00000102870.6,ZNF629,300.2764481,1324.397756,379.2641237,453.667368,455.0221275
ENSG00000099385.12,BCL7C,54.47103873,50.65255612,23.09834451,42.72846912,28.57538902
ENSG00000260083.3,MIR762HG,23.73118668,38.99472516,21.5930684,29.63259289,20.91463899
ENSG00000265991.1,MIR4519,0,482.8585225,398.7240829,0,133.4133814
ENSG00000211591.1,MIR762,0,223.7637055,92.38728751,0,0
ENSG00000150281.7,CTF1,7.334120529,11.90953517,9.834388891,5.342137175,6.03275567
ENSG00000230447.2,CTF2P,0,0,0,2.106771163,1.946560428
ENSG00000260852.1,FBXL19-AS1,188.8006865,185.8088491,642.500959,364.1193937,308.032921
ENSG00000099364.18,FBXL19,266.8068556,215.3795244,230.5588535,360.1302899,255.2293192
ENSG00000175938.7,ORAI3,206.3335221,132.7811952,139.3619681,197.8848861,140.9204782
ENSG00000099381.20,SETD1A,226.6492448,1130.950984,401.0695187,238.6139641,707.388262
ENSG00000099377.14,HSD3B7,51.62178439,272.4351511,40.37840332,36.03434229,41.49697941
ENSG00000099365.11,STX1B,0,3.861603561,2.480137641,4.619092325,9.958271287
ENSG00000103496.15,STX4,391.5479419,994.202155,560.3326543,448.6110805,360.7756564
ENSG00000167394.13,ZNF668,260.6199465,408.142861,229.5855472,124.8667244,148.1518903
ENSG00000167395.10,ZNF646,431.7924067,751.8542923,768.1170204,723.1329276,670.6704604
ENSG00000151006.8,PRSS53,41.06562561,114.104671,83.20974239,69.7946641,50.97550535
ENSG00000167397.15,VKORC1,131.9513627,80.35111652,32.43804334,55.26481457,39.22166457
ENSG00000103507.14,BCKDK,387.9743176,369.2235051,183.613514,274.2868542,282.7249911
ENSG00000103510.20,KAT8,382.0176951,731.0576293,474.6052575,422.1369184,452.5668548
ENSG00000052344.16,PRSS8,3.947171062,2.136542135,1.764265854,0,1.770974089
ENSG00000178226.11,PRSS36,3.038299282,4.111460037,11.54323553,2.766352741,1.363191313
ENSG00000262366.1,NDUFA3P6,0,0,0,0,0
ENSG00000089280.19,FUS,4273.131595,12191.34605,6402.430162,3095.840237,3927.951957
ENSG00000103490.14,PYCARD,3313.887259,555.877352,867.8948343,1034.044907,410.4295571
ENSG00000261359.2,PYCARD-AS1,346.1218132,3477.690673,817.0408617,256.0526917,356.6913601
ENSG00000177238.15,TRIM72,202.4011786,242.2886374,22.61679837,4.252731317,9.386732051
ENSG00000169900.8,PYDC1,0,0,0,0,3.241501593
ENSG00000169896.18,ITGAM,92.73516441,17.48686127,131.3096685,46.13229388,16.99751424
ENSG00000140678.17,ITGAX,45.61946674,69.46993779,194.6614902,14.84228412,46.66715335
ENSG00000156886.12,ITGAD,0,5.531692449,1.141959237,1.116582365,0.91704103
ENSG00000156885.6,COX6A2,0,14.58555155,0,0,0
ENSG00000176723.10,ZNF843,4.811910441,2.604612073,7.169260505,3.504971803,9.715302069
ENSG00000140691.18,ARMC5,307.793327,1212.673192,419.393139,217.4013473,588.3785609
ENSG00000140682.19,TGFB1I1,95.71286142,102.1766505,114.0819964,83.2728153,47.11846716
ENSG00000140675.13,SLC5A2,17.25543654,14.01014802,8.676739397,3.927742114,5.322613268
ENSG00000169877.10,AHSP,4185.671115,3738.811505,159.4013222,1326.169285,1347.430828
ENSG00000261475.3,LINC02190,0,0.845091371,0.697840602,0,0
ENSG00000213547.3,VN1R64P,0,0,8.128495253,0,0
ENSG00000260883.1,VN1R65P,0,0,0,0,0
ENSG00000261741.6,FRG2KP,0,0,4.453708157,0,2.235321204
ENSG00000290715.1,FRG2KP,0,0,1.671983574,0,0.839170463
ENSG00000261614.1,YBX3P1,0,109.5188752,97.39265938,96.36204922,34.91534774
ENSG00000237185.1,VN1R66P,0,0,0,13.49254537,0
ENSG00000260631.1,RBM22P12,40.54821182,7.316038219,0,0,0
ENSG00000131797.14,CLUHP3,895.5214534,705.0644303,1699.052226,1374.149567,1474.411342
ENSG00000260722.1,VN1R67P,0,0,0,0,0
ENSG00000180663.5,VN1R3,0,0,0,0,0
ENSG00000261284.2,RBM22P13,0,0,0,0,3.058955244
ENSG00000185947.15,ZNF267,393.0802312,439.0187383,178.4782382,175.4758969,105.7304877
ENSG00000261704.2,IGHV1OR16-1,0,0,0,0,8.038649828
ENSG00000260048.2,IGHV1OR16-3,0,0,0,0,0
ENSG00000270472.3,IGHV3OR16-9,0,93.9349344,0,0,25.95413904
ENSG00000230267.8,HERC2P4,27.63527832,0.262430617,34.02253896,1.059442119,0.652584119
ENSG00000260540.2,ABHD17AP8,0,0,0,0,0
ENSG00000205456.12,TP53TG3D,44.90691438,13.88994993,0,49.06496201,0
ENSG00000260327.2,ACTR3BP3,0,0,0,0,0
ENSG00000260307.2,PABPC1P13,0,0,0,0,0
ENSG00000261233.2,ABCD1P3,0,0,0,0,0
ENSG00000183632.15,TP53TG3,0,0,2.872869767,0,0
ENSG00000260864.1,ABHD17AP7,0,0,0,0,0
ENSG00000260644.7,HERC2P5,1.540131989,0,2.983033424,0.560912268,0.115168298
ENSG00000259303.5,IGHV2OR16-5,0,0,0,0,0
ENSG00000260047.2,BCAP31P2,0,0,0,0,1.20976181
ENSG00000290985.1,SLC6A10P,0,0,0.987326675,0.804488402,0
ENSG00000214617.10,SLC6A10P,0,0,1.114901777,0.908438485,0
ENSG00000261834.2,IGHV3OR16-15,0,0,0,0,8.412126922
ENSG00000270864.1,IGHV3OR16-6,0,19.85781802,0,0,0
ENSG00000259852.2,IGHV1OR16-2,0,0,0,14.35544071,0
ENSG00000233732.5,IGHV3OR16-10,0,0,0,13.50730745,0
ENSG00000259997.2,IGHV1OR16-4,0,0,0,0,0
ENSG00000271130.1,IGHV3OR16-8,0,0,17.02417433,0,0
ENSG00000261599.7,HERC2P8,0,0,1.604207975,1.120399221,0.230043946
ENSG00000261536.2,ABHD17AP9,0,0,0,0,0
ENSG00000205457.12,TP53TG3C,0,0,0,0,0
ENSG00000275034.3,TP53TG3E,0,0,0,0,0
ENSG00000261509.7,TP53TG3B,0,0,0,0,0
ENSG00000278848.3,TP53TG3F,0,0,0,0,0
ENSG00000260518.3,BMS1P8,1.516838423,0,6.101827294,1.657286425,2.381955395
ENSG00000261580.1,ENPP7P13,0,0,0,0,0
ENSG00000270467.1,IGHV3OR16-12,0,0,0,0,0
ENSG00000271178.1,IGHV3OR16-13,37.91756721,20.52418776,0,13.80948435,0
ENSG00000270318.1,IGHV3OR16-11,0,0,0,0,0
ENSG00000260781.2,ARHGAP23P1,0,0,0.511789061,0.208506654,1.284337568
ENSG00000271620.1,IGHV3OR16-7,0,0,0,0,0
ENSG00000259842.2,IGHV3OR16-16,0,103.3143235,0,0,0
ENSG00000261217.2,BCAP31P1,0,0,7.226477815,0,0
ENSG00000261440.1,DUX4L45,0,0,0,0,0
ENSG00000260087.1,PCMTD1P2,0,0,21.40044513,0,0
ENSG00000259987.1,DUX4L46,0,0,0,0,0
ENSG00000260207.1,DUX4L47,0,0,0,0,0
ENSG00000256642.1,LINC00273,0,0,0,0,0
ENSG00000200434.1,RNA5-8SP2,0,0,0,0,0
